full_text,text_clean,tokenize,stopwords,stemmed
@kreel97 @dydyaa2 @Kiyai_MarufAmin @gibran_tweet Letak salahnya dimana kalo gantungan kuncinya di masukin ke amplop? https://t.co/JFaNrlTCfo,kreel dydyaa kiyaimarufamin gibrantweet letak salahnya dimana kalo gantungan kuncinya di masukin ke amplop httpstcojfanrltcfo,"['kreel', 'dydyaa', 'kiyaimarufamin', 'gibrantweet', 'letak', 'salahnya', 'dimana', 'kalo', 'gantungan', 'kuncinya', 'di', 'masukin', 'ke', 'amplop', 'httpstcojfanrltcfo']","['kreel', 'dydyaa', 'kiyaimarufamin', 'gibrantweet', 'letak', 'salahnya', 'kalo', 'gantungan', 'kuncinya', 'masukin', 'amplop', 'httpstcojfanrltcfo']","['kreel', 'dydyaa', 'kiyaimarufamin', 'gibrantweet', 'letak', 'salah', 'kalo', 'gantung', 'kunci', 'masukin', 'amplop', 'httpstcojfanrltcfo']"
"@asrorgepeng @Giring_Ganesha Insya Allah, Gibran akan nyapres lg di 2029 &amp  2034 Mohon dukungannya ya? 🙏🙏🙏🙏😁",asrorgepeng giringganesha insya allah gibran akan nyapres lg di  amp   mohon dukungannya ya 🙏🙏🙏🙏😁,"['asrorgepeng', 'giringganesha', 'insya', 'allah', 'gibran', 'akan', 'nyapres', 'lg', 'di', 'amp', 'mohon', 'dukungannya', 'ya', '🙏🙏🙏🙏😁']","['asrorgepeng', 'giringganesha', 'insya', 'allah', 'gibran', 'nyapres', 'lg', 'amp', 'mohon', 'dukungannya', '🙏🙏🙏🙏😁']","['asrorgepeng', 'giringganesha', 'insya', 'allah', 'gibran', 'nyapres', 'lg', 'amp', 'mohon', 'dukung', '']"
@DokterTifa selamat merasakan sakit hati lagi bu sampe 5thn kedepan🤣 All in Prabowo Gibran ✊😁,doktertifa selamat merasakan sakit hati lagi bu sampe thn kedepan🤣 all in prabowo gibran ✊😁,"['doktertifa', 'selamat', 'merasakan', 'sakit', 'hati', 'lagi', 'bu', 'sampe', 'thn', 'kedepan🤣', 'all', 'in', 'prabowo', 'gibran', '✊😁']","['doktertifa', 'selamat', 'merasakan', 'sakit', 'hati', 'bu', 'sampe', 'thn', 'kedepan🤣', 'all', 'in', 'prabowo', 'gibran', '✊😁']","['doktertifa', 'selamat', 'rasa', 'sakit', 'hati', 'bu', 'sampe', 'thn', 'depan', 'all', 'in', 'prabowo', 'gibran', '']"
@Rden_ @erryfreakz @adisakii @anduzarduri05 @StefanAntonio__ @Rden_ nanti gibran buktikan lo blg ini itu lagi 😆😆😆😆😆 giliran di buktikan sma gibran lu kayak org gila 😆,rden erryfreakz adisakii anduzarduri stefanantonio rden nanti gibran buktikan lo blg ini itu lagi 😆😆😆😆😆 giliran di buktikan sma gibran lu kayak org gila 😆,"['rden', 'erryfreakz', 'adisakii', 'anduzarduri', 'stefanantonio', 'rden', 'nanti', 'gibran', 'buktikan', 'lo', 'blg', 'ini', 'itu', 'lagi', '😆😆😆😆😆', 'giliran', 'di', 'buktikan', 'sma', 'gibran', 'lu', 'kayak', 'org', 'gila', '😆']","['rden', 'erryfreakz', 'adisakii', 'anduzarduri', 'stefanantonio', 'rden', 'gibran', 'buktikan', 'lo', 'blg', '😆😆😆😆😆', 'giliran', 'buktikan', 'sma', 'gibran', 'lu', 'kayak', 'org', 'gila', '😆']","['rden', 'erryfreakz', 'adisakii', 'anduzarduri', 'stefanantonio', 'rden', 'gibran', 'bukti', 'lo', 'blg', '', 'gilir', 'bukti', 'sma', 'gibran', 'lu', 'kayak', 'org', 'gila', '']"
@PartaiSocmed @dydyaa2 Gelagatnya bgt tum dr awal waktu hujat gibran soal pasukan kerajaan .,partaisocmed dydyaa gelagatnya bgt tum dr awal waktu hujat gibran soal pasukan kerajaan,"['partaisocmed', 'dydyaa', 'gelagatnya', 'bgt', 'tum', 'dr', 'awal', 'waktu', 'hujat', 'gibran', 'soal', 'pasukan', 'kerajaan']","['partaisocmed', 'dydyaa', 'gelagatnya', 'bgt', 'tum', 'dr', 'awal', 'waktu', 'hujat', 'gibran', 'soal', 'pasukan', 'kerajaan']","['partaisocmed', 'dydyaa', 'gelagat', 'bgt', 'tum', 'dr', 'awal', 'waktu', 'hujat', 'gibran', 'soal', 'pasu', 'raja']"
"Lihat video AGRIFANANI! #TikTok https://t.co/wc3SN2dJI0 @fadlizon ,@Fahrihamzah ,@Gerindra ,@psi_id ,@gibran_tweet @OfficialDPP_PBB ,@PartaiGolkar @PDemokrat",lihat video agrifanani tiktok httpstcowcsndji fadlizon fahrihamzah gerindra psiid gibrantweet officialdpppbb partaigolkar pdemokrat,"['lihat', 'video', 'agrifanani', 'tiktok', 'httpstcowcsndji', 'fadlizon', 'fahrihamzah', 'gerindra', 'psiid', 'gibrantweet', 'officialdpppbb', 'partaigolkar', 'pdemokrat']","['lihat', 'video', 'agrifanani', 'tiktok', 'httpstcowcsndji', 'fadlizon', 'fahrihamzah', 'gerindra', 'psiid', 'gibrantweet', 'officialdpppbb', 'partaigolkar', 'pdemokrat']","['lihat', 'video', 'agrifanani', 'tiktok', 'httpstcowcsndji', 'fadlizon', 'fahrihamzah', 'gerindra', 'psiid', 'gibrantweet', 'officialdpppbb', 'partaigolkar', 'pdemokrat']"
@chatap4nk @aribowos @Ibijark @PartaiSocmed @gibran_tweet ojo sedih mas,chatapnk aribowos ibijark partaisocmed gibrantweet ojo sedih mas,"['chatapnk', 'aribowos', 'ibijark', 'partaisocmed', 'gibrantweet', 'ojo', 'sedih', 'mas']","['chatapnk', 'aribowos', 'ibijark', 'partaisocmed', 'gibrantweet', 'ojo', 'sedih', 'mas']","['chatapnk', 'aribowos', 'ibijark', 'partaisocmed', 'gibrantweet', 'ojo', 'sedih', 'mas']"
"@DeHoutman_id @gibran_tweet @PartaiSocmed sipaling islam, tapi kelakuan memprovokasi. pantes islam dilabeli agama teroris karena muslim nya aja begini.",dehoutmanid gibrantweet partaisocmed sipaling islam tapi kelakuan memprovokasi pantes islam dilabeli agama teroris karena muslim nya aja begini,"['dehoutmanid', 'gibrantweet', 'partaisocmed', 'sipaling', 'islam', 'tapi', 'kelakuan', 'memprovokasi', 'pantes', 'islam', 'dilabeli', 'agama', 'teroris', 'karena', 'muslim', 'nya', 'aja', 'begini']","['dehoutmanid', 'gibrantweet', 'partaisocmed', 'sipaling', 'islam', 'kelakuan', 'memprovokasi', 'pantes', 'islam', 'dilabeli', 'agama', 'teroris', 'muslim', 'nya', 'aja', 'begini']","['dehoutmanid', 'gibrantweet', 'partaisocmed', 'sipaling', 'islam', 'laku', 'provokasi', 'pantes', 'islam', 'label', 'agama', 'teroris', 'muslim', 'nya', 'aja', 'begini']"
"@VIVAcoid kata gibran maren, agung sedayu udah masup. coba diundang klarifikasi ajha...",vivacoid kata gibran maren agung sedayu udah masup coba diundang klarifikasi ajha,"['vivacoid', 'kata', 'gibran', 'maren', 'agung', 'sedayu', 'udah', 'masup', 'coba', 'diundang', 'klarifikasi', 'ajha']","['vivacoid', 'kata', 'gibran', 'maren', 'agung', 'sedayu', 'udah', 'masup', 'coba', 'diundang', 'klarifikasi', 'ajha']","['vivacoid', 'kata', 'gibran', 'maren', 'agung', 'dayu', 'udah', 'masup', 'coba', 'undang', 'klarifikasi', 'ajha']"
Solo yang maju pesat adalah hasil dari kebijakan-kebijakan progresif yang diterapkan oleh Gibran. @Teguhwhie1  https://t.co/ThNSePSO1i,solo yang maju pesat adalah hasil dari kebijakankebijakan progresif yang diterapkan oleh gibran teguhwhie  httpstcothnsepsoi,"['solo', 'yang', 'maju', 'pesat', 'adalah', 'hasil', 'dari', 'kebijakankebijakan', 'progresif', 'yang', 'diterapkan', 'oleh', 'gibran', 'teguhwhie', 'httpstcothnsepsoi']","['solo', 'maju', 'pesat', 'hasil', 'kebijakankebijakan', 'progresif', 'diterapkan', 'gibran', 'teguhwhie', 'httpstcothnsepsoi']","['solo', 'maju', 'pesat', 'hasil', 'kebijakankebijakan', 'progresif', 'terap', 'gibran', 'teguhwhie', 'httpstcothnsepsoi']"
"Nepo Baby yang dilabeli kepada Gibran adalah wakil presiden yang dianggap nepotisme dan kurang pengalaman.  Indonesian leader's son brushes off ""nepo baby' tag in feted debate showing,"" https://t.co/WK5Ftkd71h""",nepo baby yang dilabeli kepada gibran adalah wakil presiden yang dianggap nepotisme dan kurang pengalaman  indonesian leaders son brushes off nepo baby tag in feted debate showing httpstcowkftkdh,"['nepo', 'baby', 'yang', 'dilabeli', 'kepada', 'gibran', 'adalah', 'wakil', 'presiden', 'yang', 'dianggap', 'nepotisme', 'dan', 'kurang', 'pengalaman', 'indonesian', 'leaders', 'son', 'brushes', 'off', 'nepo', 'baby', 'tag', 'in', 'feted', 'debate', 'showing', 'httpstcowkftkdh']","['nepo', 'baby', 'dilabeli', 'gibran', 'wakil', 'presiden', 'dianggap', 'nepotisme', 'kurang', 'pengalaman', 'indonesian', 'leaders', 'son', 'brushes', 'off', 'nepo', 'baby', 'tag', 'in', 'feted', 'debate', 'showing', 'httpstcowkftkdh']","['nepo', 'baby', 'label', 'gibran', 'wakil', 'presiden', 'anggap', 'nepotisme', 'kurang', 'alam', 'indonesian', 'leaders', 'son', 'brushes', 'off', 'nepo', 'baby', 'tag', 'in', 'feted', 'debate', 'showing', 'httpstcowkftkdh']"
@aquilaimperator @gibran_tweet Sekelas Gus Imin Enggatau 🤣,aquilaimperator gibrantweet sekelas gus imin enggatau 🤣,"['aquilaimperator', 'gibrantweet', 'sekelas', 'gus', 'imin', 'enggatau', '🤣']","['aquilaimperator', 'gibrantweet', 'sekelas', 'gus', 'imin', 'enggatau', '🤣']","['aquilaimperator', 'gibrantweet', 'kelas', 'gus', 'imin', 'enggatau', '']"
bang gue liat liat lu nanti jadi wakil presiden @gibran_tweet,bang gue liat liat lu nanti jadi wakil presiden gibrantweet,"['bang', 'gue', 'liat', 'liat', 'lu', 'nanti', 'jadi', 'wakil', 'presiden', 'gibrantweet']","['bang', 'gue', 'liat', 'liat', 'lu', 'jadi', 'wakil', 'presiden', 'gibrantweet']","['bang', 'gue', 'liat', 'liat', 'lu', 'jadi', 'wakil', 'presiden', 'gibrantweet']"
@Fahrihamzah Semua yang di kubu 02 tersandera oleh kasus korupsi.. Jadi kalo mau aman harus jilat dan menangkan Gibran buat jadi presiden 2024... Jadi 11-12 sama buzzer bayaran di twitter,fahrihamzah semua yang di kubu  tersandera oleh kasus korupsi jadi kalo mau aman harus jilat dan menangkan gibran buat jadi presiden  jadi  sama buzzer bayaran di twitter,"['fahrihamzah', 'semua', 'yang', 'di', 'kubu', 'tersandera', 'oleh', 'kasus', 'korupsi', 'jadi', 'kalo', 'mau', 'aman', 'harus', 'jilat', 'dan', 'menangkan', 'gibran', 'buat', 'jadi', 'presiden', 'jadi', 'sama', 'buzzer', 'bayaran', 'di', 'twitter']","['fahrihamzah', 'semua', 'kubu', 'tersandera', 'kasus', 'korupsi', 'jadi', 'kalo', 'mau', 'aman', 'jilat', 'menangkan', 'gibran', 'buat', 'jadi', 'presiden', 'jadi', 'sama', 'buzzer', 'bayaran', 'twitter']","['fahrihamzah', 'semua', 'kubu', 'sandera', 'kasus', 'korupsi', 'jadi', 'kalo', 'mau', 'aman', 'jilat', 'menang', 'gibran', 'buat', 'jadi', 'presiden', 'jadi', 'sama', 'buzzer', 'bayar', 'twitter']"
@dhedhote1978 @Paramitha234 @gibran_tweet Iyesssss....,dhedhote paramitha gibrantweet iyesssss,"['dhedhote', 'paramitha', 'gibrantweet', 'iyesssss']","['dhedhote', 'paramitha', 'gibrantweet', 'iyesssss']","['dhedhote', 'paramitha', 'gibrantweet', 'iyesssss']"
@DedynurPalakka @gibran_tweet Percuma menjelaskan kpd neo kadrun.,dedynurpalakka gibrantweet percuma menjelaskan kpd neo kadrun,"['dedynurpalakka', 'gibrantweet', 'percuma', 'menjelaskan', 'kpd', 'neo', 'kadrun']","['dedynurpalakka', 'gibrantweet', 'percuma', 'menjelaskan', 'kpd', 'neo', 'kadrun']","['dedynurpalakka', 'gibrantweet', 'percuma', 'jelas', 'kpd', 'neo', 'kadrun']"
@blank0429 @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd ya sdh ganti aja ELUS ELUS GIBRAN...,blank prabowo gibrantweet ganjarpranowo mohmahfudmd ya sdh ganti aja elus elus gibran,"['blank', 'prabowo', 'gibrantweet', 'ganjarpranowo', 'mohmahfudmd', 'ya', 'sdh', 'ganti', 'aja', 'elus', 'elus', 'gibran']","['blank', 'prabowo', 'gibrantweet', 'ganjarpranowo', 'mohmahfudmd', 'sdh', 'ganti', 'aja', 'elus', 'elus', 'gibran']","['blank', 'prabowo', 'gibrantweet', 'ganjarpranowo', 'mohmahfudmd', 'sdh', 'ganti', 'aja', 'elus', 'elus', 'gibran']"
@faizalassegaf Gibran kan ngomongin para pendukungnya yg fakta menurut gibran..,faizalassegaf gibran kan ngomongin para pendukungnya yg fakta menurut gibran,"['faizalassegaf', 'gibran', 'kan', 'ngomongin', 'para', 'pendukungnya', 'yg', 'fakta', 'menurut', 'gibran']","['faizalassegaf', 'gibran', 'kan', 'ngomongin', 'pendukungnya', 'yg', 'fakta', 'gibran']","['faizalassegaf', 'gibran', 'kan', 'ngomongin', 'dukung', 'yg', 'fakta', 'gibran']"
@StefanAntonio__ @sigitwid @gibran_tweet Nancep jlebbbb....  Keras Cadass Gass gama,stefanantonio sigitwid gibrantweet nancep jlebbbb  keras cadass gass gama,"['stefanantonio', 'sigitwid', 'gibrantweet', 'nancep', 'jlebbbb', 'keras', 'cadass', 'gass', 'gama']","['stefanantonio', 'sigitwid', 'gibrantweet', 'nancep', 'jlebbbb', 'keras', 'cadass', 'gass', 'gama']","['stefanantonio', 'sigitwid', 'gibrantweet', 'nancep', 'jlebbbb', 'keras', 'cadass', 'gass', 'gama']"
@hyyunata @gibran_tweet Hasil pelanggaran etik berat 😅,hyyunata gibrantweet hasil pelanggaran etik berat 😅,"['hyyunata', 'gibrantweet', 'hasil', 'pelanggaran', 'etik', 'berat', '😅']","['hyyunata', 'gibrantweet', 'hasil', 'pelanggaran', 'etik', 'berat', '😅']","['hyyunata', 'gibrantweet', 'hasil', 'langgar', 'etik', 'berat', '']"
"@superma16651049 @husnimarbun1808 @MuriLesmana1 @denismalhotra Peluang menang dengan curang maksudnya? Gibran itu anak Jokowi, Penguasa di republik ini. Konflik kepentingan itu nyata adanya, bukti sudah banyak, fasilitas dan jabatan negara di gunakan untuk mengendorse gibran semata.  So apa kita tetap membiarkan hal ini berlanjut?",superma husnimarbun murilesmana denismalhotra peluang menang dengan curang maksudnya gibran itu anak jokowi penguasa di republik ini konflik kepentingan itu nyata adanya bukti sudah banyak fasilitas dan jabatan negara di gunakan untuk mengendorse gibran semata  so apa kita tetap membiarkan hal ini berlanjut,"['superma', 'husnimarbun', 'murilesmana', 'denismalhotra', 'peluang', 'menang', 'dengan', 'curang', 'maksudnya', 'gibran', 'itu', 'anak', 'jokowi', 'penguasa', 'di', 'republik', 'ini', 'konflik', 'kepentingan', 'itu', 'nyata', 'adanya', 'bukti', 'sudah', 'banyak', 'fasilitas', 'dan', 'jabatan', 'negara', 'di', 'gunakan', 'untuk', 'mengendorse', 'gibran', 'semata', 'so', 'apa', 'kita', 'tetap', 'membiarkan', 'hal', 'ini', 'berlanjut']","['superma', 'husnimarbun', 'murilesmana', 'denismalhotra', 'peluang', 'menang', 'curang', 'maksudnya', 'gibran', 'anak', 'jokowi', 'penguasa', 'republik', 'konflik', 'kepentingan', 'nyata', 'adanya', 'bukti', 'banyak', 'fasilitas', 'jabatan', 'negara', 'gunakan', 'mengendorse', 'gibran', 'semata', 'so', 'apa', 'tetap', 'membiarkan', 'berlanjut']","['superma', 'husnimarbun', 'murilesmana', 'denismalhotra', 'peluang', 'menang', 'curang', 'maksud', 'gibran', 'anak', 'jokowi', 'kuasa', 'republik', 'konflik', 'penting', 'nyata', 'ada', 'bukti', 'banyak', 'fasilitas', 'jabat', 'negara', 'guna', 'mengendorse', 'gibran', 'semata', 'so', 'apa', 'tetap', 'biar', 'lanjut']"
@Ibijark @PartaiSocmed Nyali dan Ketegasan Mas Gibran Keren 👍👍👍,ibijark partaisocmed nyali dan ketegasan mas gibran keren 👍👍👍,"['ibijark', 'partaisocmed', 'nyali', 'dan', 'ketegasan', 'mas', 'gibran', 'keren', '👍👍👍']","['ibijark', 'partaisocmed', 'nyali', 'ketegasan', 'mas', 'gibran', 'keren', '👍👍👍']","['ibijark', 'partaisocmed', 'nyali', 'tegas', 'mas', 'gibran', 'keren', '']"
"@Gr4sssss @bentangnegeri @gibran Bahagianya udah sekandang ama Gibran, lagi penggemukan ya wkakakka awas ntar otakmu porno kegemukan nggak bisa ngeweeekk https://t.co/8r6KIcimQT",grsssss bentangnegeri gibran bahagianya udah sekandang ama gibran lagi penggemukan ya wkakakka awas ntar otakmu porno kegemukan nggak bisa ngeweeekk httpstcorkicimqt,"['grsssss', 'bentangnegeri', 'gibran', 'bahagianya', 'udah', 'sekandang', 'ama', 'gibran', 'lagi', 'penggemukan', 'ya', 'wkakakka', 'awas', 'ntar', 'otakmu', 'porno', 'kegemukan', 'nggak', 'bisa', 'ngeweeekk', 'httpstcorkicimqt']","['grsssss', 'bentangnegeri', 'gibran', 'bahagianya', 'udah', 'sekandang', 'ama', 'gibran', 'penggemukan', 'wkakakka', 'awas', 'ntar', 'otakmu', 'porno', 'kegemukan', 'ngeweeekk', 'httpstcorkicimqt']","['grsssss', 'bentangnegeri', 'gibran', 'bahagia', 'udah', 'kandang', 'ama', 'gibran', 'gemuk', 'wkakakka', 'awas', 'ntar', 'otak', 'porno', 'gemuk', 'ngeweeekk', 'httpstcorkicimqt']"
"@KEBUMENinLOVE @gibran_tweet @Kimberley_2024 @DediMulyadi71 @EffendiRistriy1 @KamaluddinRomi @Kenikir27 @Zero8ok @iam_zelt @mimih6mei @Minietweets_ @wlian76 Ini berita ter fresh yang ngeri ngeri sedap dan bisa dibanggaka,, gaspoollll lanjuttttt https://t.co/muOVvPMZYo",kebumeninlove gibrantweet kimberley dedimulyadi effendiristriy kamaluddinromi kenikir zerook iamzelt mimihmei minietweets wlian ini berita ter fresh yang ngeri ngeri sedap dan bisa dibanggaka gaspoollll lanjuttttt httpstcomuovvpmzyo,"['kebumeninlove', 'gibrantweet', 'kimberley', 'dedimulyadi', 'effendiristriy', 'kamaluddinromi', 'kenikir', 'zerook', 'iamzelt', 'mimihmei', 'minietweets', 'wlian', 'ini', 'berita', 'ter', 'fresh', 'yang', 'ngeri', 'ngeri', 'sedap', 'dan', 'bisa', 'dibanggaka', 'gaspoollll', 'lanjuttttt', 'httpstcomuovvpmzyo']","['kebumeninlove', 'gibrantweet', 'kimberley', 'dedimulyadi', 'effendiristriy', 'kamaluddinromi', 'kenikir', 'zerook', 'iamzelt', 'mimihmei', 'minietweets', 'wlian', 'berita', 'ter', 'fresh', 'ngeri', 'ngeri', 'sedap', 'dibanggaka', 'gaspoollll', 'lanjuttttt', 'httpstcomuovvpmzyo']","['kebumeninlove', 'gibrantweet', 'kimberley', 'dedimulyadi', 'effendiristriy', 'kamaluddinromi', 'kenikir', 'zerook', 'iamzelt', 'mimihmei', 'minietweets', 'wlian', 'berita', 'ter', 'fresh', 'ngeri', 'ngeri', 'sedap', 'dibanggaka', 'gaspoollll', 'lanjuttttt', 'httpstcomuovvpmzyo']"
"@narkosun https://t.co/d8spb3sDV2  Silahkan anda tonton video dari @kompascom , saya harus meluruskan pernyataan anda kalau judul berita Aljazeera English di artikan ke bahasa Indonesia adalah Mas Gibran berhasil menepis tuduhan atas kurangnya pengalaman dan nepotisme yg dinobatkan dirinya",narkosun httpstcodspbsdv  silahkan anda tonton video dari kompascom  saya harus meluruskan pernyataan anda kalau judul berita aljazeera english di artikan ke bahasa indonesia adalah mas gibran berhasil menepis tuduhan atas kurangnya pengalaman dan nepotisme yg dinobatkan dirinya,"['narkosun', 'httpstcodspbsdv', 'silahkan', 'anda', 'tonton', 'video', 'dari', 'kompascom', 'saya', 'harus', 'meluruskan', 'pernyataan', 'anda', 'kalau', 'judul', 'berita', 'aljazeera', 'english', 'di', 'artikan', 'ke', 'bahasa', 'indonesia', 'adalah', 'mas', 'gibran', 'berhasil', 'menepis', 'tuduhan', 'atas', 'kurangnya', 'pengalaman', 'dan', 'nepotisme', 'yg', 'dinobatkan', 'dirinya']","['narkosun', 'httpstcodspbsdv', 'silahkan', 'tonton', 'video', 'kompascom', 'meluruskan', 'pernyataan', 'kalau', 'judul', 'berita', 'aljazeera', 'english', 'artikan', 'bahasa', 'indonesia', 'mas', 'gibran', 'berhasil', 'menepis', 'tuduhan', 'atas', 'kurangnya', 'pengalaman', 'nepotisme', 'yg', 'dinobatkan', 'dirinya']","['narkosun', 'httpstcodspbsdv', 'silah', 'tonton', 'video', 'kompascom', 'lurus', 'nyata', 'kalau', 'judul', 'berita', 'aljazeera', 'english', 'arti', 'bahasa', 'indonesia', 'mas', 'gibran', 'hasil', 'menep', 'tuduh', 'atas', 'kurang', 'alam', 'nepotisme', 'yg', 'nobat', 'diri']"
"Prabowo Cinta Rakyat Persatuan Buruh Jabar Gabung Relawan Gaspoll Bro, Siap Menangkan Prabowo-Gibran - https://t.co/6DydkcdBpc - https://t.co/6DydkcdBpc https://t.co/mNqlR8zpYi #MenangSeputaran",prabowo cinta rakyat persatuan buruh jabar gabung relawan gaspoll bro siap menangkan prabowogibran  httpstcodydkcdbpc  httpstcodydkcdbpc httpstcomnqlrzpyi menangseputaran,"['prabowo', 'cinta', 'rakyat', 'persatuan', 'buruh', 'jabar', 'gabung', 'relawan', 'gaspoll', 'bro', 'siap', 'menangkan', 'prabowogibran', 'httpstcodydkcdbpc', 'httpstcodydkcdbpc', 'httpstcomnqlrzpyi', 'menangseputaran']","['prabowo', 'cinta', 'rakyat', 'persatuan', 'buruh', 'jabar', 'gabung', 'relawan', 'gaspoll', 'bro', 'siap', 'menangkan', 'prabowogibran', 'httpstcodydkcdbpc', 'httpstcodydkcdbpc', 'httpstcomnqlrzpyi', 'menangseputaran']","['prabowo', 'cinta', 'rakyat', 'satu', 'buruh', 'jabar', 'gabung', 'rawan', 'gaspoll', 'bro', 'siap', 'menang', 'prabowogibran', 'httpstcodydkcdbpc', 'httpstcodydkcdbpc', 'httpstcomnqlrzpyi', 'menangseputaran']"
"@PartaiSocmed Debat apa cerdas cermat kok pakai menang kalah....?? Kalau ukurannya cak Imin dan pak Mahfud MD GK bisa Jawab pertanyaan gibran yg waton suloyo kek Jokowi ke Prabowo dulu,itu salah besar menurut saya..",partaisocmed debat apa cerdas cermat kok pakai menang kalah kalau ukurannya cak imin dan pak mahfud md gk bisa jawab pertanyaan gibran yg waton suloyo kek jokowi ke prabowo duluitu salah besar menurut saya,"['partaisocmed', 'debat', 'apa', 'cerdas', 'cermat', 'kok', 'pakai', 'menang', 'kalah', 'kalau', 'ukurannya', 'cak', 'imin', 'dan', 'pak', 'mahfud', 'md', 'gk', 'bisa', 'jawab', 'pertanyaan', 'gibran', 'yg', 'waton', 'suloyo', 'kek', 'jokowi', 'ke', 'prabowo', 'duluitu', 'salah', 'besar', 'menurut', 'saya']","['partaisocmed', 'debat', 'apa', 'cerdas', 'cermat', 'kok', 'pakai', 'menang', 'kalah', 'kalau', 'ukurannya', 'cak', 'imin', 'pak', 'mahfud', 'md', 'gk', 'jawab', 'pertanyaan', 'gibran', 'yg', 'waton', 'suloyo', 'kek', 'jokowi', 'prabowo', 'duluitu', 'salah', 'besar']","['partaisocmed', 'debat', 'apa', 'cerdas', 'cermat', 'kok', 'pakai', 'menang', 'kalah', 'kalau', 'ukur', 'cak', 'imin', 'pak', 'mahfud', 'md', 'gk', 'jawab', 'tanya', 'gibran', 'yg', 'waton', 'suloyo', 'kek', 'jokowi', 'prabowo', 'duluitu', 'salah', 'besar']"
@Chaves1305 Ayooo nan udah hisa ngoceh....bener njhhh datebg lah ke acara desak Gibran...males sebenernya typinv nama itu.... Awas aja lu ga dateng,chaves ayooo nan udah hisa ngocehbener njhhh datebg lah ke acara desak gibranmales sebenernya typinv nama itu awas aja lu ga dateng,"['chaves', 'ayooo', 'nan', 'udah', 'hisa', 'ngocehbener', 'njhhh', 'datebg', 'lah', 'ke', 'acara', 'desak', 'gibranmales', 'sebenernya', 'typinv', 'nama', 'itu', 'awas', 'aja', 'lu', 'ga', 'dateng']","['chaves', 'ayooo', 'nan', 'udah', 'hisa', 'ngocehbener', 'njhhh', 'datebg', 'lah', 'acara', 'desak', 'gibranmales', 'sebenernya', 'typinv', 'nama', 'awas', 'aja', 'lu', 'ga', 'dateng']","['chaves', 'ayooo', 'nan', 'udah', 'hisa', 'ngocehbener', 'njhhh', 'datebg', 'lah', 'acara', 'desak', 'gibranmales', 'sebenernya', 'typinv', 'nama', 'awas', 'aja', 'lu', 'ga', 'dateng']"
"@zy_zy_its_me @jokowi @prabowo @gibran_tweet msksa kali gambarnya editannya kasar, seperti prosesnya di MK jg kasar.. ini foto yg natural... https://t.co/crsYq5HBOc",zyzyitsme jokowi prabowo gibrantweet msksa kali gambarnya editannya kasar seperti prosesnya di mk jg kasar ini foto yg natural httpstcocrsyqhboc,"['zyzyitsme', 'jokowi', 'prabowo', 'gibrantweet', 'msksa', 'kali', 'gambarnya', 'editannya', 'kasar', 'seperti', 'prosesnya', 'di', 'mk', 'jg', 'kasar', 'ini', 'foto', 'yg', 'natural', 'httpstcocrsyqhboc']","['zyzyitsme', 'jokowi', 'prabowo', 'gibrantweet', 'msksa', 'kali', 'gambarnya', 'editannya', 'kasar', 'prosesnya', 'mk', 'jg', 'kasar', 'foto', 'yg', 'natural', 'httpstcocrsyqhboc']","['zyzyitsme', 'jokowi', 'prabowo', 'gibrantweet', 'msksa', 'kali', 'gambar', 'edit', 'kasar', 'proses', 'mk', 'jg', 'kasar', 'foto', 'yg', 'natural', 'httpstcocrsyqhboc']"
